index,schema_version,standard_version,auditor_version,generated_at,run_id,repo_id,repo_remote,branch,commit,dirty_worktree,scope,changed_paths,score,raw_score,finding_count,hard_findings,soft_findings,decision,minimum_score,caps_applied,report_fingerprint,input_fingerprint,policy_fingerprint,repo_score_json_path,repo_score_md_path
66,1.1.0,0.8.0,0.8.11,1778150450,1778150450,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,71,293,280,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:b0ab04b22f733c1a7bf6b8d130eefcd813a2ef6f6dd8fb6478cebd84a0164d1e,sha256:3ebec648978240abfe48527fd96e982fb209535103c90443e9625c9d21b733dc,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
67,1.1.0,0.8.0,0.8.11,1778150487,1778150487,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,71,292,279,13,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""no-agent-friendly-exception-pattern"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:6b10d5f35b4db80a343f880359cb43a8903a4bd861114bfc5c1dff308f79aec3,sha256:fefebc9516f6afce0589fc172830fcf052aba059a41954164420d1da144d8f64,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
68,1.1.0,0.8.0,0.8.11,1778150601,1778150601,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,73,290,278,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:81c3d6a8a6329ca948a55f57e1bb94b1f5c04c9c4ad8db0c96e57ed30e56a862,sha256:86da9d4c561c3844e10fc4540cc92059c0f8ca8c31b0da77c613bc038e319f6e,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
69,1.1.0,0.8.0,0.8.11,1778150636,1778150636,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,75,286,275,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:bd3375ae1615106a6457fced42ae21fc7a099c3352179d19711330d21bae7397,sha256:60b1b706a1bbbbd08a1b073e538ec75271ef6c8ebce8660bc3896946e7aae291,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
70,1.1.0,0.8.0,0.8.11,1778150702,1778150702,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,73,289,277,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:08ca638ac66fed863ea7c5acf9f611d6afd75db524e0fedeccd73d1f2bda34e2,sha256:885bb72a752764543f31ff44a3082531fc2ff89f84fa0173386e045d9ad3f031,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
71,1.1.0,0.8.0,0.8.11,1778150757,1778150757,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,8b9a874d3,true,full,[],60,75,283,272,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:349a8c015c04105b05eb05d9e335b1426758d6453c350b36cc1e466b945acf4d,sha256:23ce37576e083c02319078e35ba686c5d10964b9ed1de59618bb3e1b353a0376,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
72,1.1.0,0.8.0,0.8.11,1778150832,1778150832,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,73,285,273,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""release-readiness-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:6fcc20800c89bef1a65e1b21a371c0cc995b61a7aa91cc6f179edcecacf5671b,sha256:4cf7aa144e8f058b310ad76f22965e3f88518459e44500fabc75e5869f5f3d1c,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
73,1.1.0,0.8.0,0.8.11,1778150919,1778150919,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,75,282,271,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:756a9c2ec37d232930b2b51d49077a677768f7d0b877ad0df5672a5aa39fda46,sha256:96286307137b69d61e6564a55075e1d0cb7067f6fabb425d55cac10448210a9f,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
74,1.1.0,0.8.0,0.8.11,1778151000,1778151000,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,73,284,272,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:3ef529caa1aa68d7a9f49c2cbd92268ff7ce98797feaf3b570312f6349a336d9,sha256:99fc7f5a4ef8e4b2d82a59b4714d6b072afbac90d22a4af1138c2b3a77067dbf,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
75,1.1.0,0.8.0,0.8.11,1778151066,1778151066,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,75,282,271,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:c6ae79f5b11c82d1861d6fff722fd8eeba7b3d6d0b1c560cdf0a7740975fa74e,sha256:d0fa89dde1bb3eb1df9256303058561c582ca252f5c128798e3e312929bba4d0,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
76,1.1.0,0.8.0,0.8.11,1778151126,1778151126,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,73,284,272,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:d00ba5aec9d014010e1c8a8dc947075bf80750ddd92d7fd96b53ac96b9fbe04a,sha256:ece50e8b0a9e872eab7a9488142dc0b4f3f119488ebf27d78217e8f555256e7e,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
77,1.1.0,0.8.0,0.8.11,1778152480,1778152480,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,75,281,270,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:e71230f8450f6442b1a5cb0b3ceaf0fab571f7d784e38aad75ab74deb5123fc4,sha256:6b0cedb44ca3b5f47356f34e0dba0562cf899f97b30faa1c824c89c86babf9ae,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
78,1.1.0,0.8.0,0.8.11,1778152587,1778152587,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,73,283,271,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:1663b56430445688d3d18412e3daffbac6b2f93628439c6dcf50fffd61b235f8,sha256:c0b91e59510378ab96f7464082099a8c09013de23b8326557853bf94d6b9ce33,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
79,1.1.0,0.8.0,0.8.11,1778152966,1778152966,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,75,281,270,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:811812490ea0868c8544fb8a58b050fa1924abc5e7f0a14de38a24c186f0eb36,sha256:ddc25a1e5a6ac949e6d77c7edf55bbab94c2b19f3620a29de9f681a72bf5d329,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
80,1.1.0,0.8.0,0.8.11,1778164765,1778164765,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,73,283,271,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:2a29192e516a33d38232a54c12ec3a70dc96ba0844755da026d9f5e687fd9de4,sha256:2eee808f8555f19ef3a9a25dcda85ebd5fe014ee1cd4579e87f42da336289bed,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
81,1.1.0,0.8.0,0.8.11,1778164821,1778164821,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,75,279,268,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:4a27ed35d6dfc6d8ba52559ca6c08079deae3a8d6f2e4c0e84e5eb1ddb5c8104,sha256:7581cfe8c35e1b4a2f42ac89e0883e575ef7a11db2884a3166fcda3da3d34320,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
82,1.1.0,0.8.0,0.8.11,1778165125,1778165125,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,73,279,267,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:64aca683027b5cd956fb3fafef70861244976579066772a5c661692d44939f36,sha256:7afcbeffac528e79daf744b9b36f9901186c99ef7163b8f3f25f862d32cb0565,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
83,1.1.0,0.8.0,0.8.11,1778165328,1778165328,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,c2c190d0e,true,full,[],60,75,268,257,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:73807e0ba4fb5c11fc07a23a05bb04decf840bd773255284b8dc9fab12ced77a,sha256:bcc63d0998185210179cf0ff10a3e90c6e5ea1ef1b340af5ea4ef41f99a33b17,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
84,1.1.0,0.8.0,0.8.11,1778166328,1778166328,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,0e09372fd,true,full,[],60,73,263,251,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:4e6f0cd2ffb6f99dab8a845f24cabb294fdebef5b5cfafbc8f50267bfad2482f,sha256:0a83ab96f3dc7a185515e89f2e64e3a796f398584d25756da69e9301520c7b03,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
85,1.1.0,0.8.0,0.8.11,1778166346,1778166346,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,0e09372fd,true,full,[],60,73,262,250,12,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:3e69389a684bb7f6c332eea126d284bc9335855b5a21e13cc60978dcb437de84,sha256:6aba3a08194fa2bf852552198aa0c706e2c4fd3623b3c1936362519956fb47c9,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
86,1.1.0,0.8.0,0.8.11,1778166405,1778166405,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,0e09372fd,true,full,[],60,75,260,249,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:632069c40f217b7dfc7b296bf1479cd3b2f8415040647888425b34ae749120ed,sha256:140bdc8d54ee4e491ef77486396167c311dbead834fd432fa233029ec5f6c331,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
87,1.1.0,0.8.0,0.8.11,1778166484,1778166484,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,0e09372fd,true,full,[],60,73,261,250,11,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:724c0a2d5fa861ef0c77c9e8b00b205b20e7289fb2b486607e46b891cdeafdc1,sha256:8524962e65fffdc35508fdbf29b1eea01375387cb5bccd75b0a5353b0eddbdb9,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
88,1.1.0,0.8.0,0.8.11,1778172212,1778172212,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,0e09372fd,true,full,[],60,75,353,343,10,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:532a4e6669657b68e452480898d06a302c66174005d346c8b283bc6d1295eac5,sha256:6e68da39a489f7fd6bb76f9d94b22ec25af6edbc26eed4676e88356b21ece47f,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
